YrCaught,YrTagged,Length,Weight,Site,AgeP
3,3,69,NA,Site 1,0
3,3,67,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,71,NA,Site 1,0
3,3,83,NA,Site 1,0
3,3,114,NA,Site 1,1
3,3,78,NA,Site 1,0
3,3,80,NA,Site 1,0
3,3,65,NA,Site 1,0
3,3,122,NA,Site 1,1
3,3,68,NA,Site 1,0
3,3,68,NA,Site 1,0
3,3,74,NA,Site 1,0
3,3,72,NA,Site 1,0
3,3,83,NA,Site 1,0
3,3,74,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,135,NA,Site 1,1
3,3,130,NA,Site 1,1
3,3,65,NA,Site 1,0
3,3,67,NA,Site 1,0
3,3,66,NA,Site 1,0
3,3,152,NA,Site 1,2
3,3,79,NA,Site 1,0
3,3,69,NA,Site 1,0
3,3,68,NA,Site 1,0
3,3,76,NA,Site 1,0
3,3,87,NA,Site 1,0
3,2,104,NA,Site 1,1
3,3,81,NA,Site 1,0
3,3,82,NA,Site 1,0
3,3,68,NA,Site 1,0
3,3,78,NA,Site 1,0
3,3,67,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,66,NA,Site 1,0
3,3,84,NA,Site 1,0
3,3,110,NA,Site 1,1
3,3,86,NA,Site 1,0
3,3,133,NA,Site 1,1
3,3,129,NA,Site 1,1
3,3,70,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,73,NA,Site 1,0
3,3,67,NA,Site 1,0
3,3,113,NA,Site 1,1
3,3,120,NA,Site 1,1
3,3,116,NA,Site 1,1
3,3,70,NA,Site 1,0
3,3,77,NA,Site 1,0
3,2,133,NA,Site 1,1
3,3,73,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,71,NA,Site 1,0
3,3,81,NA,Site 1,0
3,3,69,NA,Site 1,0
3,3,103,NA,Site 1,1
3,3,141,NA,Site 1,2
3,3,76,NA,Site 1,0
3,3,76,NA,Site 1,0
3,3,105,NA,Site 1,1
3,3,70,NA,Site 1,0
3,3,75,NA,Site 1,0
3,3,121,NA,Site 1,1
3,3,251,NA,Site 1,3
3,3,73,NA,Site 1,0
3,3,80,NA,Site 1,0
3,3,79,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,70,NA,Site 1,0
3,3,66,NA,Site 1,0
3,3,80,NA,Site 1,0
3,3,70,NA,Site 1,0
3,3,106,NA,Site 1,1
3,3,108,NA,Site 1,1
3,3,126,NA,Site 1,1
3,3,114,NA,Site 1,1
3,3,194,NA,Site 1,3
3,3,102,NA,Site 1,1
3,2,199,NA,Site 1,3
3,3,71,NA,Site 1,0
3,3,92,NA,Site 1,0
3,3,73,NA,Site 1,0
3,3,72,NA,Site 1,0
3,3,73,NA,Site 1,0
3,3,72,NA,Site 1,0
3,3,85,NA,Site 1,0
3,3,94,NA,Site 1,0
3,3,80,NA,Site 1,0
3,3,71,NA,Site 1,0
3,3,68,NA,Site 1,0
3,3,128,NA,Site 1,1
3,3,77,NA,Site 1,0
3,3,133,NA,Site 1,1
3,3,75,NA,Site 1,0
3,3,82,NA,Site 1,0
3,2,113,NA,Site 1,1
3,3,77,NA,Site 1,0
3,3,67,NA,Site 1,0
3,3,71,NA,Site 1,0
3,3,84,NA,Site 1,0
3,2,113,NA,Site 1,1
3,3,83,NA,Site 1,0
3,3,193,NA,Site 1,3
3,3,79,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,157,NA,Site 1,2
3,3,77,NA,Site 1,0
3,3,138,NA,Site 1,2
3,3,66,NA,Site 1,0
3,3,77,NA,Site 1,0
3,3,78,NA,Site 1,0
3,3,65,NA,Site 1,0
3,3,74,NA,Site 1,0
3,3,76,NA,Site 1,0
3,3,75,NA,Site 1,0
3,3,83,NA,Site 1,0
3,3,81,NA,Site 1,0
3,NA,73,NA,Site 3,0
3,NA,67,NA,Site 3,0
3,NA,66,NA,Site 3,0
3,NA,73,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,73,NA,Site 3,0
3,NA,102,NA,Site 3,1
3,NA,52,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,54,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,46,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,56,NA,Site 3,0
3,NA,54,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,48,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,56,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,56,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,52,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,50,NA,Site 3,0
3,NA,53,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,53,NA,Site 3,0
3,NA,52,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,53,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,51,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,52,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,52,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,56,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,53,NA,Site 3,0
3,NA,56,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,54,NA,Site 3,0
3,NA,60,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,61,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,55,NA,Site 3,0
3,NA,54,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,57,NA,Site 3,0
3,NA,54,NA,Site 3,0
3,NA,62,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,NA,49,NA,Site 3,0
3,NA,53,NA,Site 3,0
3,NA,59,NA,Site 3,0
3,NA,44,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,64,NA,Site 3,0
3,NA,54,NA,Site 3,0
3,NA,58,NA,Site 3,0
3,NA,63,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,79,NA,Site 3,0
3,3,103,NA,Site 3,1
3,3,68,NA,Site 3,0
3,3,72,NA,Site 3,0
3,3,109,NA,Site 3,1
3,3,74,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,104,NA,Site 3,1
3,3,76,NA,Site 3,0
3,3,93,NA,Site 3,0
3,3,116,NA,Site 3,1
3,3,69,NA,Site 3,0
3,3,72,NA,Site 3,0
3,3,85,NA,Site 3,0
3,3,71,NA,Site 3,0
3,3,84,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,79,NA,Site 3,0
3,3,182,NA,Site 3,3
3,3,65,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,94,NA,Site 3,0
3,3,176,NA,Site 3,3
3,3,72,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,217,NA,Site 3,3
3,3,116,NA,Site 3,1
3,3,86,NA,Site 3,0
3,3,69,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,109,NA,Site 3,1
3,3,106,NA,Site 3,1
3,3,80,NA,Site 3,0
3,3,77,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,72,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,65,NA,Site 3,0
3,3,104,NA,Site 3,1
3,3,68,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,81,NA,Site 3,0
3,3,78,NA,Site 3,0
3,3,125,NA,Site 3,1
3,3,78,NA,Site 3,0
3,3,93,NA,Site 3,0
3,3,126,NA,Site 3,1
3,3,71,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,71,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,118,NA,Site 3,1
3,3,79,NA,Site 3,0
3,3,65,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,148,NA,Site 3,2
3,3,131,NA,Site 3,1
3,3,134,NA,Site 3,1
3,3,71,NA,Site 3,0
3,3,80,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,65,NA,Site 3,0
3,3,84,NA,Site 3,0
3,3,93,NA,Site 3,0
3,3,71,NA,Site 3,0
3,3,72,NA,Site 3,0
3,3,78,NA,Site 3,0
3,3,71,NA,Site 3,0
3,3,109,NA,Site 3,1
3,3,125,NA,Site 3,1
3,3,111,NA,Site 3,1
3,3,67,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,117,NA,Site 3,1
3,3,79,NA,Site 3,0
3,3,65,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,66,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,120,NA,Site 3,1
3,3,67,NA,Site 3,0
3,3,105,NA,Site 3,1
3,3,79,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,115,NA,Site 3,1
3,3,71,NA,Site 3,0
3,3,112,NA,Site 3,1
3,3,67,NA,Site 3,0
3,3,104,NA,Site 3,1
3,3,104,NA,Site 3,1
3,3,65,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,149,NA,Site 3,2
3,3,66,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,66,NA,Site 3,0
3,3,255,NA,Site 3,3
3,3,131,NA,Site 3,1
3,3,73,NA,Site 3,0
3,3,72,NA,Site 3,0
3,2,108,NA,Site 3,1
3,3,66,NA,Site 3,0
3,3,77,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,65,NA,Site 3,0
3,3,72,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,73,NA,Site 3,0
3,3,106,NA,Site 3,1
3,3,71,NA,Site 3,0
3,3,66,NA,Site 3,0
3,3,66,NA,Site 3,0
3,3,82,NA,Site 3,0
3,3,150,NA,Site 3,2
3,3,81,NA,Site 3,0
3,3,70,NA,Site 3,0
3,3,78,NA,Site 3,0
3,3,123,NA,Site 3,1
3,3,104,NA,Site 3,1
3,3,104,NA,Site 3,1
3,3,67,NA,Site 3,0
3,3,69,NA,Site 3,0
3,3,118,NA,Site 3,1
3,3,144,NA,Site 3,2
3,3,114,NA,Site 3,1
3,3,93,NA,Site 3,0
3,3,114,NA,Site 3,1
3,3,128,NA,Site 3,1
3,3,67,NA,Site 3,0
3,3,82,NA,Site 3,0
3,3,66,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,72,NA,Site 3,0
3,3,76,NA,Site 3,0
3,3,95,NA,Site 3,0
3,3,137,NA,Site 3,2
3,3,108,NA,Site 3,1
3,3,68,NA,Site 3,0
3,3,122,NA,Site 3,1
3,3,71,NA,Site 3,0
3,3,106,NA,Site 3,1
3,3,134,NA,Site 3,1
3,3,66,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,108,NA,Site 3,1
3,3,94,NA,Site 3,0
3,3,192,NA,Site 3,3
3,3,70,NA,Site 3,0
3,3,77,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,76,NA,Site 3,0
3,3,71,NA,Site 3,0
3,3,71,NA,Site 3,0
3,3,69,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,91,NA,Site 3,0
3,3,80,NA,Site 3,0
3,3,69,NA,Site 3,0
3,3,65,NA,Site 3,0
3,3,79,NA,Site 3,0
3,3,131,NA,Site 3,1
3,3,78,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,73,NA,Site 3,0
3,3,85,NA,Site 3,0
3,3,69,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,67,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,99,NA,Site 3,0
3,3,124,NA,Site 3,1
3,3,89,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,129,NA,Site 3,1
3,3,96,NA,Site 3,0
3,3,112,NA,Site 3,1
3,3,124,NA,Site 3,1
3,3,109,NA,Site 3,1
3,3,68,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,80,NA,Site 3,0
3,3,82,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,75,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,93,NA,Site 3,0
3,3,81,NA,Site 3,0
3,3,77,NA,Site 3,0
3,3,83,NA,Site 3,0
3,3,74,NA,Site 3,0
3,3,110,NA,Site 3,1
3,3,114,NA,Site 3,1
3,3,72,NA,Site 3,0
3,3,83,NA,Site 3,0
3,3,69,NA,Site 3,0
3,3,77,NA,Site 3,0
3,3,112,NA,Site 3,1
3,3,74,NA,Site 3,0
3,3,68,NA,Site 3,0
3,3,78,NA,Site 3,0
3,3,94,NA,Site 3,0
3,3,82,NA,Site 3,0
3,3,94,NA,Site 3,0
3,3,115,NA,Site 3,1
3,3,127,NA,Site 3,1
3,3,126,NA,Site 3,1
3,3,104,NA,Site 3,1
3,3,70,NA,Site 3,0
3,3,123,NA,Site 3,1
3,3,130,NA,Site 3,1
4,NA,63,NA,Site 1,0
4,NA,57,NA,Site 1,0
4,NA,57,NA,Site 1,0
4,NA,53,NA,Site 1,0
4,NA,64,NA,Site 1,0
4,NA,51,NA,Site 1,0
4,NA,50,NA,Site 1,0
4,NA,54,NA,Site 1,0
4,NA,64,NA,Site 1,0
4,NA,63,NA,Site 1,0
4,NA,49,NA,Site 1,0
4,NA,63,NA,Site 1,0
4,NA,63,NA,Site 1,0
4,NA,53,NA,Site 1,0
4,NA,63,NA,Site 1,0
4,NA,58,NA,Site 1,0
4,NA,53,NA,Site 1,0
4,NA,62,NA,Site 1,0
4,NA,53,NA,Site 1,0
4,NA,56,NA,Site 1,0
4,NA,57,NA,Site 1,0
4,NA,62,NA,Site 1,0
4,NA,57,NA,Site 1,0
4,NA,60,NA,Site 1,0
4,NA,53,NA,Site 1,0
4,NA,63,NA,Site 1,0
4,4,82,NA,Site 1,0
4,4,74,NA,Site 1,0
4,4,95,NA,Site 1,0
4,4,68,NA,Site 1,0
4,4,80,NA,Site 1,0
4,4,75,NA,Site 1,0
4,4,69,NA,Site 1,0
4,4,73,NA,Site 1,0
4,4,74,NA,Site 1,0
4,4,72,NA,Site 1,0
4,4,142,NA,Site 1,2
4,4,125,NA,Site 1,1
4,4,68,NA,Site 1,0
4,4,75,NA,Site 1,0
4,4,77,NA,Site 1,0
4,4,77,NA,Site 1,0
4,4,104,NA,Site 1,1
4,4,138,NA,Site 1,2
4,4,69,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,71,NA,Site 1,0
4,4,100,NA,Site 1,0
4,4,75,NA,Site 1,0
4,4,115,NA,Site 1,1
4,4,73,NA,Site 1,0
4,4,76,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,74,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,120,NA,Site 1,1
4,4,79,NA,Site 1,0
4,4,70,NA,Site 1,0
4,4,68,NA,Site 1,0
4,4,76,NA,Site 1,0
4,4,76,NA,Site 1,0
4,4,151,NA,Site 1,2
4,4,80,NA,Site 1,0
4,4,85,NA,Site 1,0
4,4,92,NA,Site 1,0
4,4,111,NA,Site 1,1
4,4,133,NA,Site 1,1
4,4,79,NA,Site 1,0
4,4,74,NA,Site 1,0
4,4,75,NA,Site 1,0
4,4,111,NA,Site 1,1
4,4,228,NA,Site 1,3
4,4,214,NA,Site 1,3
4,4,66,NA,Site 1,0
4,4,74,NA,Site 1,0
4,4,83,NA,Site 1,0
4,4,71,NA,Site 1,0
4,4,124,NA,Site 1,1
4,4,67,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,80,NA,Site 1,0
4,4,121,NA,Site 1,1
4,4,82,NA,Site 1,0
4,4,134,NA,Site 1,1
4,4,80,NA,Site 1,0
4,4,67,NA,Site 1,0
4,4,115,NA,Site 1,1
4,4,119,NA,Site 1,1
4,4,73,NA,Site 1,0
4,4,71,NA,Site 1,0
4,4,81,NA,Site 1,0
4,4,65,NA,Site 1,0
4,4,69,NA,Site 1,0
4,4,119,NA,Site 1,1
4,4,108,NA,Site 1,1
4,4,81,NA,Site 1,0
4,4,72,NA,Site 1,0
4,4,85,NA,Site 1,0
4,4,84,NA,Site 1,0
4,4,85,NA,Site 1,0
4,4,72,NA,Site 1,0
4,4,82,NA,Site 1,0
4,4,75,NA,Site 1,0
4,4,88,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,70,NA,Site 1,0
4,4,130,NA,Site 1,1
4,4,122,NA,Site 1,1
4,4,125,NA,Site 1,1
4,4,104,NA,Site 1,1
4,4,80,NA,Site 1,0
4,4,125,NA,Site 1,1
4,4,126,NA,Site 1,1
4,4,190,NA,Site 1,3
4,4,76,NA,Site 1,0
4,4,66,NA,Site 1,0
4,4,78,NA,Site 1,0
4,4,79,NA,Site 1,0
4,4,126,NA,Site 1,1
4,4,157,NA,Site 1,2
4,4,74,NA,Site 1,0
4,4,76,NA,Site 1,0
4,4,81,NA,Site 1,0
4,4,136,NA,Site 1,1
4,4,86,NA,Site 1,0
4,4,86,NA,Site 1,0
4,4,74,NA,Site 1,0
4,4,142,NA,Site 1,2
4,4,157,NA,Site 1,2
4,4,139,NA,Site 1,2
4,4,78,NA,Site 1,0
4,4,71,NA,Site 1,0
4,4,120,NA,Site 1,1
4,4,107,NA,Site 1,1
4,4,156,NA,Site 1,2
4,4,72,NA,Site 1,0
4,4,67,NA,Site 1,0
4,4,68,NA,Site 1,0
4,4,71,NA,Site 1,0
4,4,104,NA,Site 1,1
4,4,86,NA,Site 1,0
4,4,120,NA,Site 1,1
4,4,139,NA,Site 1,2
4,4,119,NA,Site 1,1
4,4,74,NA,Site 1,0
4,4,71,NA,Site 1,0
4,4,126,NA,Site 1,1
4,4,239,NA,Site 1,3
4,NA,70,NA,Site 2,0
4,NA,53,NA,Site 2,0
4,NA,65,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,45,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,58,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,58,NA,Site 2,0
4,NA,56,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,55,NA,Site 2,0
4,NA,52,NA,Site 2,0
4,NA,56,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,53,NA,Site 2,0
4,NA,58,NA,Site 2,0
4,NA,59,NA,Site 2,0
4,NA,54,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,57,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,57,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,53,NA,Site 2,0
4,NA,58,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,53,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,62,NA,Site 2,0
4,NA,57,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,55,NA,Site 2,0
4,NA,57,NA,Site 2,0
4,NA,58,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,45,NA,Site 2,0
4,NA,55,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,59,NA,Site 2,0
4,NA,60,NA,Site 2,0
4,NA,53,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,64,NA,Site 2,0
4,NA,63,NA,Site 2,0
4,NA,58,NA,Site 2,0
4,NA,54,NA,Site 2,0
4,NA,46,NA,Site 2,0
4,NA,53,NA,Site 2,0
4,NA,56,NA,Site 2,0
4,NA,52,NA,Site 2,0
4,NA,51,NA,Site 2,0
4,NA,61,NA,Site 2,0
4,NA,54,NA,Site 2,0
4,NA,62,NA,Site 2,0
4,NA,57,NA,Site 2,0
4,NA,44,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,134,NA,Site 2,1
4,4,80,NA,Site 2,0
4,4,101,NA,Site 2,1
4,4,121,NA,Site 2,1
4,4,133,NA,Site 2,1
4,4,108,NA,Site 2,1
4,4,199,NA,Site 2,3
4,4,69,NA,Site 2,0
4,4,71,NA,Site 2,0
4,4,77,NA,Site 2,0
4,4,67,NA,Site 2,0
4,4,67,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,123,NA,Site 2,1
4,4,103,NA,Site 2,1
4,4,99,NA,Site 2,0
4,4,118,NA,Site 2,1
4,4,118,NA,Site 2,1
4,4,68,NA,Site 2,0
4,4,67,NA,Site 2,0
4,4,114,NA,Site 2,1
4,4,79,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,158,NA,Site 2,2
4,4,73,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,73,NA,Site 2,0
4,4,72,NA,Site 2,0
4,4,119,NA,Site 2,1
4,4,75,NA,Site 2,0
4,4,72,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,121,NA,Site 2,1
4,4,84,NA,Site 2,0
4,4,143,NA,Site 2,2
4,4,76,NA,Site 2,0
4,4,83,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,75,NA,Site 2,0
4,4,104,NA,Site 2,1
4,4,68,NA,Site 2,0
4,4,75,NA,Site 2,0
4,4,177,NA,Site 2,3
4,4,73,NA,Site 2,0
4,4,106,NA,Site 2,1
4,4,179,NA,Site 2,3
4,4,103,NA,Site 2,1
4,2,126,NA,Site 2,1
4,4,104,NA,Site 2,1
4,4,119,NA,Site 2,1
4,4,72,NA,Site 2,0
4,4,66,NA,Site 2,0
4,4,69,NA,Site 2,0
4,4,118,NA,Site 2,1
4,4,73,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,69,NA,Site 2,0
4,4,76,NA,Site 2,0
4,4,66,NA,Site 2,0
4,4,106,NA,Site 2,1
4,4,89,NA,Site 2,0
4,4,152,NA,Site 2,2
4,4,72,NA,Site 2,0
4,4,113,NA,Site 2,1
4,4,81,NA,Site 2,0
4,4,159,NA,Site 2,2
4,4,124,NA,Site 2,1
4,4,132,NA,Site 2,1
4,4,238,NA,Site 2,3
4,4,146,NA,Site 2,2
4,4,135,NA,Site 2,1
4,4,74,NA,Site 2,0
4,4,97,NA,Site 2,0
4,4,132,NA,Site 2,1
4,4,71,NA,Site 2,0
4,4,128,NA,Site 2,1
4,4,79,NA,Site 2,0
4,4,74,NA,Site 2,0
4,4,84,NA,Site 2,0
4,4,84,NA,Site 2,0
4,4,96,NA,Site 2,0
4,4,104,NA,Site 2,1
4,4,66,NA,Site 2,0
4,4,82,NA,Site 2,0
4,4,68,NA,Site 2,0
4,4,86,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,81,NA,Site 2,0
4,4,134,NA,Site 2,1
4,4,69,NA,Site 2,0
4,4,120,NA,Site 2,1
4,4,167,NA,Site 2,2
4,4,71,NA,Site 2,0
4,4,83,NA,Site 2,0
4,4,78,NA,Site 2,0
4,4,80,NA,Site 2,0
4,4,91,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,90,NA,Site 2,0
4,4,66,NA,Site 2,0
4,2,141,NA,Site 2,2
4,4,70,NA,Site 2,0
4,4,134,NA,Site 2,1
4,4,93,NA,Site 2,0
4,4,72,NA,Site 2,0
4,4,104,NA,Site 2,1
4,4,78,NA,Site 2,0
4,4,69,NA,Site 2,0
4,4,81,NA,Site 2,0
4,4,75,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,124,NA,Site 2,1
4,4,66,NA,Site 2,0
4,4,72,NA,Site 2,0
4,4,90,NA,Site 2,0
4,4,74,NA,Site 2,0
4,4,76,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,73,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,77,NA,Site 2,0
4,4,68,NA,Site 2,0
4,4,66,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,82,NA,Site 2,0
4,4,76,NA,Site 2,0
4,4,69,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,66,NA,Site 2,0
4,4,98,NA,Site 2,0
4,4,82,NA,Site 2,0
4,4,71,NA,Site 2,0
4,4,130,NA,Site 2,1
4,4,133,NA,Site 2,1
4,4,114,NA,Site 2,1
4,4,73,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,68,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,80,NA,Site 2,0
4,4,96,NA,Site 2,0
4,4,108,NA,Site 2,1
4,4,66,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,81,NA,Site 2,0
4,4,118,NA,Site 2,1
4,4,105,NA,Site 2,1
4,4,68,NA,Site 2,0
4,4,82,NA,Site 2,0
4,4,76,NA,Site 2,0
4,4,73,NA,Site 2,0
4,4,74,NA,Site 2,0
4,4,84,NA,Site 2,0
4,4,117,NA,Site 2,1
4,4,79,NA,Site 2,0
4,4,68,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,72,NA,Site 2,0
4,4,80,NA,Site 2,0
4,4,82,NA,Site 2,0
4,4,110,NA,Site 2,1
4,4,136,NA,Site 2,1
4,4,80,NA,Site 2,0
4,4,65,NA,Site 2,0
4,4,79,NA,Site 2,0
4,4,80,NA,Site 2,0
4,4,117,NA,Site 2,1
4,4,82,NA,Site 2,0
4,4,118,NA,Site 2,1
4,4,72,NA,Site 2,0
4,4,70,NA,Site 2,0
4,4,124,NA,Site 2,1
4,4,107,NA,Site 2,1
4,4,83,NA,Site 2,0
4,4,215,NA,Site 2,3
4,4,219,NA,Site 2,3
4,NA,68,NA,Site 3,0
4,NA,81,NA,Site 3,0
4,NA,74,NA,Site 3,0
4,NA,66,NA,Site 3,0
